"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"16","GTX-680","matMul_GM_uncoalesced",4096,64,4.99024,4.41371648366191,0.88446978174635,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"17","GTX-680","matMul_GM_uncoalesced",4352,64,5.995696,5.12240313392999,0.854346707026171,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"18","GTX-680","matMul_GM_uncoalesced",4608,64,7.154504,5.86299895130306,0.819483635945002,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"19","GTX-680","matMul_GM_uncoalesced",4864,64,8.376372,6.64075365192523,0.79279593264545,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"20","GTX-680","matMul_GM_uncoalesced",5120,64,9.742227,7.46091695194061,0.765832796950904,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"48","GTX-680","matMul_GM_uncoalesced",4096,256,10.934338,6.66542103572643,0.60958615288154,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"49","GTX-680","matMul_GM_uncoalesced",4352,256,11.152865,8.06479186899982,0.723113914586056,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"50","GTX-680","matMul_GM_uncoalesced",4608,256,15.210519,9.61065216072879,0.631842487473885,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"51","GTX-680","matMul_GM_uncoalesced",4864,256,15.308612,11.3165649570178,0.739228674488437,0.60958615288154,0.88446978174635,0.757855564860422,0.765832796950904,0.0934353002230536,9.55939417693335,2.6341282005296,8.87393033333333
"112","GTX-680","matMul_GM_coalesced",4096,64,2.699049,2.1810718761056,0.808089025469933,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"113","GTX-680","matMul_GM_coalesced",4352,64,3.236945,2.64951879221918,0.818524501410799,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"114","GTX-680","matMul_GM_coalesced",4608,64,3.845777,3.15568796702432,0.820559269823581,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"115","GTX-680","matMul_GM_coalesced",4864,64,4.523355,3.70348705258879,0.818747821603387,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"116","GTX-680","matMul_GM_coalesced",5120,64,5.278743,4.29682370098032,0.813986151813097,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"144","GTX-680","matMul_GM_coalesced",4096,256,2.08541,1.50621479640819,0.722263150367644,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"145","GTX-680","matMul_GM_coalesced",4352,256,2.49949,1.85668639928129,0.742826096236149,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"146","GTX-680","matMul_GM_coalesced",4608,256,2.968663,2.23210364493936,0.75188852521804,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"147","GTX-680","matMul_GM_coalesced",4864,256,3.492306,2.63573096016689,0.754725090002676,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"148","GTX-680","matMul_GM_coalesced",5120,256,4.070582,3.07083277174835,0.754396489678466,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"176","GTX-680","matMul_GM_coalesced",4096,1024,1.334293,0.898392066439614,0.673309435363608,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"177","GTX-680","matMul_GM_coalesced",4352,1024,1.622531,1.13178399826428,0.697542295502694,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"178","GTX-680","matMul_GM_coalesced",4608,1024,1.948557,1.37599258908172,0.706159783409834,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"179","GTX-680","matMul_GM_coalesced",4864,1024,2.272806,1.63347823407232,0.718705527032363,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"180","GTX-680","matMul_GM_coalesced",5120,1024,2.656119,1.90670132841648,0.717852373487966,0.673309435363608,0.820559269823581,0.754638369094682,0.75188852521804,0.04998598242426,0.498625555108721,0.686674654817554,1.96897506666667
"208","GTX-680","matMul_SM_uncoalesced",4096,64,2.124888,11834.7113439768,5569.56947565085,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"209","GTX-680","matMul_SM_uncoalesced",4352,64,2.192213,14065.7393147668,6416.22840242567,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"210","GTX-680","matMul_SM_uncoalesced",4608,64,4.65162,16578.5513949955,3564.03820496848,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"211","GTX-680","matMul_SM_uncoalesced",4864,64,3.050811,19390.8685063922,6355.97174206864,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"212","GTX-680","matMul_SM_uncoalesced",5120,64,4.759649,22520.411570686,4731.52780187909,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"240","GTX-680","matMul_SM_uncoalesced",4096,256,2.149659,-1358.56904529084,-631.992816205195,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"241","GTX-680","matMul_SM_uncoalesced",4352,256,2.563868,-1748.76810117434,-682.081956315358,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"242","GTX-680","matMul_SM_uncoalesced",4608,256,3.079374,-2183.22147057195,-708.982238134099,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"243","GTX-680","matMul_SM_uncoalesced",4864,256,3.576788,-2663.31959631873,-744.612092279087,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"244","GTX-680","matMul_SM_uncoalesced",5120,256,4.181316,-3190.45292124975,-763.026023684828,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"272","GTX-680","matMul_SM_uncoalesced",4096,1024,2.699018,-1217.49485558548,-451.088082993696,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"273","GTX-680","matMul_SM_uncoalesced",4352,1024,3.233718,-1576.96943916191,-487.664489965392,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"274","GTX-680","matMul_SM_uncoalesced",4608,1024,3.876503,-1976.55889788393,-509.881947178663,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"275","GTX-680","matMul_SM_uncoalesced",4864,1024,4.513494,-2417.39285147965,-535.5923485175,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"276","GTX-680","matMul_SM_uncoalesced",5120,1024,5.264553,-2900.60292518178,-550.968510561443,-763.026023684828,6416.22840242567,1371.42967474383,-509.881947178663,2967.19643776021,102970937.321916,7042.79942298104,2.4611648
"304","GTX-680","matMul_SM_coalesced",4096,64,1.185529,1.10444404093624,0.931604406924034,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"305","GTX-680","matMul_SM_coalesced",4352,64,1.451736,1.29974816498498,0.895306147250585,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"306","GTX-680","matMul_SM_coalesced",4608,64,1.709398,1.5212032898267,0.889905855644326,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"307","GTX-680","matMul_SM_coalesced",4864,64,2.032578,1.77014264605578,0.870885469613357,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"308","GTX-680","matMul_SM_coalesced",5120,64,2.344728,2.04789946426658,0.873405983238389,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"336","GTX-680","matMul_SM_coalesced",4096,256,0.603458,0.487445245667892,0.807753390737867,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"337","GTX-680","matMul_SM_coalesced",4352,256,0.727781,0.582333151025869,0.800148878613029,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"338","GTX-680","matMul_SM_coalesced",4608,256,0.865488,0.693356316900552,0.80111603731138,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"339","GTX-680","matMul_SM_coalesced",4864,256,1.01677,0.820326198328131,0.80679622562441,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"340","GTX-680","matMul_SM_coalesced",5120,256,1.188166,0.965730742375187,0.812791093479519,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"368","GTX-680","matMul_SM_coalesced",4096,1024,0.507228,0.185460904016652,0.365636171537558,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"369","GTX-680","matMul_SM_coalesced",4352,1024,0.608667,0.23765873638921,0.390457732042661,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"370","GTX-680","matMul_SM_coalesced",4608,1024,0.72217,0.292837110465827,0.405496088823721,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"371","GTX-680","matMul_SM_coalesced",4864,1024,0.848677,0.350694669942214,0.413225137410598,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"372","GTX-680","matMul_SM_coalesced",5120,1024,0.985873,0.411800843581959,0.417701715719935,0.365636171537558,0.931604406924034,0.698815355598091,0.80679622562441,0.223506526816877,0.0918290631361435,0.268477698349082,0.403970866666667
"400","GTX-680","matrix_sum_uncoalesced",4096,64,0.013453,-10.1542567303404,-754.794969920495,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"401","GTX-680","matrix_sum_uncoalesced",4352,64,0.01037,-6.76336438115686,-652.204858356496,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"402","GTX-680","matrix_sum_uncoalesced",4608,64,0.034257,-3.80082593858242,-110.950344121856,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"403","GTX-680","matrix_sum_uncoalesced",4864,64,0.009664628,-1.26664140215144,-131.059509186638,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"404","GTX-680","matrix_sum_uncoalesced",5120,64,0.027417,0.839189226273447,30.6083534403271,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"405","GTX-680","matrix_sum_uncoalesced",5376,64,0.018402,2.51666594902053,136.760458049154,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"406","GTX-680","matrix_sum_uncoalesced",5632,64,0.026809,3.76578876562417,140.467334314005,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"407","GTX-680","matrix_sum_uncoalesced",5888,64,0.013962,4.58655767422169,328.502913208831,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"408","GTX-680","matrix_sum_uncoalesced",6144,64,0.064679,4.97897267900407,76.9797411679846,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"409","GTX-680","matrix_sum_uncoalesced",6400,64,0.021292,4.94303377345204,232.154507488824,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"410","GTX-680","matrix_sum_uncoalesced",6656,64,0.039773,4.47874096408486,112.607572073639,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"411","GTX-680","matrix_sum_uncoalesced",6912,64,0.028535,3.58609424717724,125.67353240502,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"412","GTX-680","matrix_sum_uncoalesced",7168,64,0.050419,2.26509362459183,44.9253976594504,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"413","GTX-680","matrix_sum_uncoalesced",7424,64,0.02241,0.515739094465971,23.0137927026315,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"414","GTX-680","matrix_sum_uncoalesced",7680,64,0.102252,-1.661969342269,-16.2536609774772,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"415","GTX-680","matrix_sum_uncoalesced",7936,64,0.025311,-4.26803168468177,-168.62358992856,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"416","GTX-680","matrix_sum_uncoalesced",8192,64,0.055936,-7.30244793370366,-130.55005602302,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"432","GTX-680","matrix_sum_uncoalesced",4096,256,0.018085,-10.1521171946079,-561.35566461752,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"433","GTX-680","matrix_sum_uncoalesced",4352,256,0.015133,-6.76094904635102,-446.768588274038,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"434","GTX-680","matrix_sum_uncoalesced",4608,256,0.054909,-3.79811808932573,-69.1711393273548,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"435","GTX-680","matrix_sum_uncoalesced",4864,256,0.00964216,-1.26362432306632,-131.051996966066,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"436","GTX-680","matrix_sum_uncoalesced",5120,256,0.040864,0.842532250564545,20.6179583634628,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"437","GTX-680","matrix_sum_uncoalesced",5376,256,0.024949,2.52035163389519,101.020146454575,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"438","GTX-680","matrix_sum_uncoalesced",5632,256,0.036726,3.76983382552862,102.647547392273,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"439","GTX-680","matrix_sum_uncoalesced",5888,256,0.014194,4.5909788236022,323.445034775412,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"440","GTX-680","matrix_sum_uncoalesced",6144,256,0.109457,4.9837866332382,45.5319132923266,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"441","GTX-680","matrix_sum_uncoalesced",6400,256,0.02562,4.94825724884868,193.140407839527,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"442","GTX-680","matrix_sum_uncoalesced",6656,256,0.056282,4.48439067509025,79.67717343183,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"443","GTX-680","matrix_sum_uncoalesced",6912,256,0.036417,3.59218690823764,98.6403852112375,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"444","GTX-680","matrix_sum_uncoalesced",7168,256,0.075322,2.27164595201612,30.159129497572,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"445","GTX-680","matrix_sum_uncoalesced",7424,256,0.021175,0.5227678027004,24.6879717922267,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"446","GTX-680","matrix_sum_uncoalesced",7680,256,0.174788,-1.65444753784686,-9.46545265033563,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
"447","GTX-680","matrix_sum_uncoalesced",7936,256,0.024186,-4.26000006869435,-176.134956945934,-754.794969920495,328.502913208831,-29.1516340248857,24.6879717922267,223.17733367978,21.6987883630294,3.97897665044047,0.953126102196078
