"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"374","Tesla-K40","matMul_gpu_uncoalesced",256,16,0.001800572,0.0203007374781339,11.2746046690351,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"375","Tesla-K40","matMul_gpu_uncoalesced",512,16,0.013445,0.0148584724257576,1.10512996844608,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"376","Tesla-K40","matMul_gpu_uncoalesced",768,16,0.044796,0.0467671200582532,1.0440021443489,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"377","Tesla-K40","matMul_gpu_uncoalesced",1024,16,0.105913,0.110816390171824,1.04629639583266,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"378","Tesla-K40","matMul_gpu_uncoalesced",1280,16,0.206655,0.215246659682299,1.04157489381964,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"379","Tesla-K40","matMul_gpu_uncoalesced",1536,16,0.356825,0.372423416051767,1.04371447082398,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"380","Tesla-K40","matMul_gpu_uncoalesced",1792,16,0.566061,0.569729546148779,1.00648083183399,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"381","Tesla-K40","matMul_gpu_uncoalesced",2048,16,0.845144,0.818801994452694,0.968831340520307,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"382","Tesla-K40","matMul_gpu_uncoalesced",2304,16,1.202731,1.12646749370752,0.936591385528039,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"383","Tesla-K40","matMul_gpu_uncoalesced",2560,16,1.64933,1.50547728064373,0.912781117571216,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"384","Tesla-K40","matMul_gpu_uncoalesced",2816,16,2.195019,1.95852876015813,0.892260504423029,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
"385","Tesla-K40","matMul_gpu_uncoalesced",3072,16,2.852298,2.49099479050514,0.87332908079911,-53.9723744599737,411.931607397305,5.63581933407253,0.966524328317216,49.9154966941759,0.0167841394700046,0.0727782418999848,0.740087924148649
