"","Gpus","Apps","InputSize","ThreadBlock","Measured","Predicted","accuracy","Min","max","Mean","Median","SD","mse","mae","mape"
"1","Tesla-K40","matMul_gpu_uncoalesced",256,8,0.000956291,-0.397793764778768,-415.975644211614,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"2","Tesla-K40","matMul_gpu_uncoalesced",512,8,0.007332473,-0.340446839144633,-46.4300160593341,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"3","Tesla-K40","matMul_gpu_uncoalesced",768,8,0.024802,-0.263594373612313,-10.6279482949888,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"4","Tesla-K40","matMul_gpu_uncoalesced",1024,8,0.058757,-0.15792172089422,-2.68770905414197,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"5","Tesla-K40","matMul_gpu_uncoalesced",1280,8,0.114704,-0.0217132388335686,-0.189298009080491,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"6","Tesla-K40","matMul_gpu_uncoalesced",1536,8,0.198236,0.139601951905678,0.704220988648266,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"7","Tesla-K40","matMul_gpu_uncoalesced",1792,8,0.314781,0.329312981037852,1.04616536905929,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"8","Tesla-K40","matMul_gpu_uncoalesced",2048,8,0.46939,0.546319962439486,1.16389348396746,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"9","Tesla-K40","matMul_gpu_uncoalesced",2304,8,0.669089,0.787325189557773,1.17671220055594,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
"10","Tesla-K40","matMul_gpu_uncoalesced",2560,8,0.917101,1.05491473731528,1.15027105773004,-415.975644211614,15.3847890448788,-13.0889132845755,0.885236189611812,67.8400283603058,0.174705502556129,0.265592357064836,1.01733435861538
