256,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,97.335397,0.259551,0.933052,6.006012,384.384753,97.335397,0.259551,2.365490,1.626016,0.714092,0.000000,0.000000,0.000000,457.817632,1.655695,3.003006,48.048094,0.000000,17.187500,12.500000,12.500000,99.546814,0.000000,48.048094,0.000000,0.000000,100.000000,0.000000,0.871789,738.000000,21.352555,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,2621440,524288,1048576,65536,0,5,0,9757,36133,1049064,65546,0.000000,0.000000,960.961884,192.192377,48.070455,3.003464,0.000000,240.240234,99.728997,75585,53248,4276835,722944,33554432,0,0,16777216,0,0,0,0,0,0.592823,2.021138,0.000314,0.000000,13.705549,0.039366,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1511424,5086683,4983451,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,5767168,0,524288,23134208,2031616,0,0.000000,0,0.000000,1048576,65536,0,3.003006,0,13622,639.171034,39.541643,0.088075,1.457251,0.000000,17.263447,26.747644,15.805249,0.000000
512,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.236495,0.257342,0.988624,6.136123,196.355947,98.236495,0.257342,2.398441,1.664355,0.709431,0.000000,0.000000,0.000000,1.529870,301.473014,1.534031,49.088987,0.000000,17.187500,12.500000,12.500000,98.423433,0.000000,49.088987,0.000000,0.000000,100.000000,0.000000,0.874478,1442.000000,21.460087,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,20971520,4194304,8388608,262144,0,5,0,261433,50310,8390604,262251,0.000000,0.000000,981.779739,196.355948,49.100667,1.534657,0.000000,30.679688,99.861304,562845,409600,33965420,5775360,268435456,0,0,134217728,0,0,0,0,0,0.613998,1.852869,0.000466,0.000000,15.830341,0.029484,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",11812864,40153855,39415743,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728,0,41943040,0,4194304,184811520,12320768,0,0.000000,0,0.000000,8388608,262144,0,1.534031,0,139905,838.353847,38.938819,0.010608,1.495558,0.000000,15.947216,26.776199,17.174785,0.000000
768,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,98.304966,0.254630,0.994897,6.122000,130.602665,98.304966,0.254630,2.438785,1.677540,0.707829,0.000000,0.000000,0.000000,5.790454,189.780227,1.020333,48.976000,0.000000,17.187500,12.500000,12.500000,88.954247,0.000000,48.976000,0.000000,0.000000,100.000000,0.000000,0.875575,2146.000000,21.503652,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,70778880,14155776,28311552,589824,0,1,0,3347287,107135,28315994,590100,0.000000,0.000000,979.519993,195.903999,48.983684,1.020811,0.000000,1.813477,99.906803,1853379,1363968,115453992,19482624,905969664,0,0,452984832,0,0,0,0,0,0.608783,1.823606,0.000429,0.000000,14.642590,0.026150,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",39555072,136027863,133630871,0.000000,0,0.000000,0.000000,0.000000,0.000000,452984832,0,136839168,0,14155776,623443968,37158912,0,0.000000,0,0.000000,28311552,589824,0,1.020333,0,1582594,2.737721,38.726958,0.003579,1.492875,0.000000,17.705141,26.462764,17.104805,0.000000
1024,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.481232,0.253751,0.994895,6.194561,99.112970,99.481232,0.253751,2.446656,1.684211,0.707018,0.000000,0.000000,0.000000,6.145264,140.641178,792.903769,49.556486,0.000000,17.187500,12.500000,12.500000,93.359178,0.000000,49.556486,0.000000,0.000000,100.000000,0.000000,0.874627,2850.000000,21.487199,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,167772160,33554432,67108864,1048576,0,5,0,8321851,185991,67122094,1048796,0.000000,0.000000,991.129711,198.225942,49.566255,793.070127,0.000000,3.871094,99.929825,4338529,3211264,273602479,46170112,2147483648,0,0,1073741824,0,0,0,0,0,0.611946,1.818706,0.000411,0.000000,14.768689,0.024572,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",93388800,321879075,316307683,0.000000,0,0.000000,0.000000,0.000000,0.000000,1073741824,0,318767104,0,33554432,1477443584,82837504,0,0.000000,0,0.000000,67108864,1048576,0,792.903769,0,4122230,3.044057,38.587067,0.001334,1.511716,0.000000,17.869016,26.318261,17.012171,0.000000
1280,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.337549,0.253295,0.996894,6.193410,79.275650,99.337549,0.253295,2.450219,1.688239,0.706528,0.000000,0.000000,0.000000,6.094905,114.931499,634.205203,49.547281,0.000000,17.187500,12.500000,12.500000,93.397449,0.000000,49.547281,0.000000,0.000000,100.000000,0.000000,0.873865,3554.000000,21.472446,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,327680000,65536000,131072000,1638400,0,4,0,16123415,296913,131096656,1638608,0.000000,0.000000,990.945630,198.189126,49.556602,634.285717,0.000000,1.584961,99.943725,8409822,6246400,533946049,90163200,4194304000,0,0,2097152000,0,0,0,0,0,0.608528,1.813931,0.000418,0.000000,14.781396,0.023658,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",181964800,627821684,617068852,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152000,0,616038400,0,65536000,2885222400,155648000,0,0.000000,0,0.000000,131072000,1638400,0,634.205203,0,7538767,2.849773,38.585305,0.000680,1.510254,0.000000,17.850890,26.335193,17.041618,0.000000
1536,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.619616,0.252918,0.997722,6.211722,66.258372,99.619616,0.252918,2.452455,1.690935,0.706200,0.000000,0.000000,0.000000,6.090926,95.375147,530.066981,49.693780,0.000000,17.187500,12.500000,12.500000,93.412675,0.000000,49.693780,0.000000,0.000000,100.000000,0.000000,0.873262,4258.000000,21.460264,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,566231040,113246208,226492416,2359296,0,5,0,27760990,424509,226536201,2359618,0.000000,0.000000,993.875591,198.775118,49.703386,530.139326,0.000000,1.149414,99.953030,14457860,10764288,922158160,155787264,7247757312,0,0,3623878656,0,0,0,0,0,0.608128,1.809586,0.000413,0.000000,14.829828,0.023020,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",313933824,1083842532,1065409700,0.000000,0,0.000000,0.000000,0.000000,0.000000,3623878656,0,1056964608,0,113246208,4985192448,261881856,0,0.000000,0,0.000000,226492416,2359296,0,530.066981,0,12931483,2.837244,38.525500,0.000391,1.514937,0.000000,17.850177,26.352957,17.074637,0.000000
1792,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.754525,0.252785,0.998542,6.222040,56.887221,99.754525,0.252785,2.453916,1.692866,0.705965,0.000000,0.000000,0.000000,6.113631,81.385228,455.097777,49.776319,0.000000,17.187500,12.500000,12.500000,93.429072,0.000000,49.776319,0.000000,0.000002,100.000000,0.000000,0.873077,4962.000000,21.457586,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,899153920,179830787,359661568,3211264,0,14,0,44174382,574271,341742269,3211290,0.000000,0.000000,995.526389,199.105281,47.296330,455.101462,0.000000,2.031250,99.959694,22873957,17059840,1463621756,247367680,11509170176,0,0,5754585088,0,0,0,0,0,0.608235,1.807774,0.000404,0.000000,14.901900,0.022608,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",497946624,1719866027,1690763115,0.000000,0,0.000000,0.000000,0.000000,0.000000,5754585088,0,1669857280,0,179830784,7915765760,407830528,0,0.000000,0,0.000000,359661568,3211272,0,455.098911,0,20565643,2.846237,38.506056,0.000242,1.517722,0.000000,17.831213,26.321567,17.063699,0.000000
2048,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.791698,0.252568,0.998764,6.224772,49.798179,99.791698,0.252568,2.456602,1.694317,0.705789,0.000000,0.000000,0.000000,6.050166,70.736118,398.385433,49.798179,0.000000,17.187500,12.500000,12.500000,93.380015,0.000000,49.798179,0.000000,0.000007,100.000000,0.000000,0.873019,5666.000000,21.457723,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,1342177280,268435459,536870912,4194304,0,4,0,65226448,744728,536974514,4194325,0.000000,0.000000,995.963584,199.192719,49.807789,398.387427,0.000000,398.000000,99.964702,34049847,25427968,2185210011,369229824,17179869184,0,0,8589934592,0,0,0,0,0,0.607299,1.804739,0.000395,0.000000,14.931125,0.022239,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",742653952,2567049261,2523794669,0.000000,0,0.000000,0.000000,0.000000,0.000000,8589934592,0,2483027968,0,268435456,11815354368,599785472,0,0.000000,0,0.000000,536870912,4194340,0,398.388852,0,29837901,2.767654,38.463702,0.000163,1.518353,0.000000,17.901544,26.268792,17.048034,0.000000
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.758593,0.252448,0.998829,6.227301,44.283026,99.758593,0.252448,2.456816,1.695447,0.705651,0.000000,0.000000,0.000000,6.195413,63.061161,354.264208,49.818404,0.000000,17.187500,12.500000,12.500000,93.341857,0.000000,49.818404,0.000000,0.000000,100.000000,0.000000,0.872645,6370.000000,21.449534,0.000000,0.000000,4.000000,16.000000,32.000000,32.000000,0,0,1911029760,382205957,764411904,5308416,0,13,0,95062205,944930,764563562,5308926,0.000000,0.000000,996.368086,199.273620,49.828288,354.298244,0.000000,909.000000,99.968603,48376872,36163584,3110030556,525699072,24461180928,0,0,12230590464,0,0,0,0,0,0.607394,1.804625,0.000386,0.000000,15.000540,0.022031,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1056706560,3652757571,3591378179,0.000000,0,0.000000,0.000000,0.000000,0.000000,12230590464,0,3524788224,0,382205952,16822370304,844038144,0,0.000000,0,0.000000,764411904,5308416,0,354.264208,0,44227979,2.882435,38.426656,0.000117,1.518145,0.000000,17.862971,26.275280,17.046732,0.000000
2560,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.914075,0.252353,0.999136,6.232529,39.888183,99.914075,0.252353,2.457805,1.696353,0.705541,0.000000,0.000000,0.000000,6.254658,57.166115,319.105462,49.860228,0.000000,17.187500,12.500000,12.500000,93.228752,0.000000,49.860228,0.000000,0.000000,100.000000,0.000000,0.872589,7074.000000,21.449069,0.000000,0.000000,4.000000,16.000001,32.000000,32.000000,0,0,2621440000,524288035,1048576000,6553600,0,4,0,131537390,1174044,996322526,6553970,0.000000,0.000000,997.204569,199.440927,47.375554,319.123478,0.000000,204.000000,99.971727,66246555,49561600,4265492047,721100800,33554432000,0,0,16777216000,0,0,0,0,0,0.607273,1.803450,0.000383,0.000000,15.005614,0.021809,"Mid (6)","Low (2)","Idle (0)","Low (1)","Low (1)","High (8)","Low (1)","Low (1)","Idle (0)",1448755200,5009513123,4925544291,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216000,0,4823449600,0,524288000,23075225600,1146880000,0,0.000000,0,0.000000,1048576000,6553600,0,319.105462,0,60895070,2.895586,38.420922,0.000084,1.520788,0.000000,17.870447,26.270018,17.049943,0.000000
