2816,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.850156,0.169679,"<OVERFLOW>",16.597834,5.852679,99.850156,0.169679,2.764628,0.000000,2.694197,0.000000,0.000000,0.000000,1.158473,14.563308,46.821438,132.782672,0.000000,0.000000,12.500000,12.500000,99.573906,0.000000,132.782672,0.000000,0.000000,100.000000,0.000000,0.638751,32413.000000,15.410069,0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,23028301824,7929856,0,9,0,200912293,2466497,23029859505,8083251,0.000000,0.000000,0.000000,0.000000,132.791654,47.727151,0.000000,55.000000,99.990744,358062429,349904896,23064234350,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Mid (4)","Idle (0)","Low (1)","Low (1)","Mid (5)","Low (1)","Low (1)","Idle (0)",8032200704,30238249894,29179992057,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,23028301824,7929856,0,46.821438,0,101850738,601.372588,"<OVERFLOW>","<OVERFLOW>",0.245321,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3072,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.599962,5.365644,"<OVERFLOW>","<OVERFLOW>",2.765748,0.000000,2.694318,0.000000,0.000000,0.000000,1.330000,16.311258,42.925154,132.799697,0.000000,0.000000,12.500000,12.500000,100.000000,0.000000,126.160378,0.000000,"<INVALID>",100.000000,0.000000,"<OVERFLOW>",35357.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,29896998912,9437184,0,8,0,299420824,3586064,29899054338,10074144,0.000000,0.000000,0.000000,0.000000,132.808827,45.822375,0.000000,38.000000,99.991515,466156618,454164480,29946835141,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",10427203584,39260553849,37885636802,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,28402298880,9437184,0,42.925154,0,152178086,692.184009,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3328,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.596352,4.951825,"<OVERFLOW>","<OVERFLOW>",2.764795,0.000000,2.694421,0.000000,0.000000,0.000000,1.294038,13.924136,39.614602,132.770816,0.000000,0.000000,12.500000,12.500000,99.520001,0.000000,132.770816,0.000000,0.000000,100.000000,0.000000,"<OVERFLOW>",38301.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,38011404288,11075584,0,2,0,370474394,3892957,38014032627,11879959,0.000000,0.000000,0.000000,0.000000,132.779996,42.491651,0.000000,7.000000,99.992167,594813525,577314816,38074197243,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",13256435712,49917400122,48169009696,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,38011404288,11075604,0,39.614674,0,188206509,673.167753,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3584,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.607892,4.601320,"<OVERFLOW>","<OVERFLOW>",2.765214,0.000000,2.694508,0.000000,0.000000,0.000000,1.209613,11.707261,36.810564,132.863132,0.000000,0.000000,12.500000,12.500000,99.540136,0.000000,132.863132,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",41245.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,16.500000,32.000000,0,0,0,0,47475326976,12845056,0,11,0,432225167,4085252,47478546467,13504662,0.000000,0.000000,0.000000,0.000000,132.872142,38.700822,0.000000,33.000000,"<OVERFLOW>",733905782,720928768,47546897102,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16556072960,62337149652,60155771793,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,47475326976,12845076,0,36.810621,0,212254851,608.266787,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
3840,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.606665,4.294249,"<OVERFLOW>","<OVERFLOW>",2.764606,0.000000,2.694585,0.000000,0.000000,0.000000,1.318220,11.968151,34.353989,132.853319,0.000000,0.000000,12.500000,12.500000,99.492990,0.000000,132.853319,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",44189.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",14745600,0,4,0,579393012,5137033,58396593387,15721021,0.000000,0.000000,0.000000,0.000000,132.862459,36.626505,0.000000,9.000000,"<OVERFLOW>",910705016,886579200,58493854094,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",20362291200,76655998429,73980479871,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,58392576000,14745608,0,34.354008,0,281373598,655.538305,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4096,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.610942,4.026895,"<OVERFLOW>","<OVERFLOW>",2.765490,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.313184,10.841600,32.215159,132.887534,0.000000,0.000000,12.500000,12.500000,99.500142,0.000000,132.887534,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",47133.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",16777216,0,4,0,700301747,5646158,70872018201,17864157,0.000000,0.000000,0.000000,0.000000,132.897018,34.302275,0.000000,8.000000,"<OVERFLOW>",1108547514,1075838976,70978645842,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",24711266304,93025060000,89780310562,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,70866960384,16777216,0,32.215159,0,363671949,698.313113,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4352,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.611750,3.790203,"<OVERFLOW>","<OVERFLOW>",2.765182,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.402263,11.002005,30.321625,132.894000,0.000000,0.000000,12.500000,12.500000,99.470855,0.000000,132.894000,0.000000,0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>",50077.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",18939904,0,5,0,896921777,6872221,85008269864,20061658,0.000000,0.000000,0.000000,0.000000,132.903350,32.117485,0.000000,8.000000,"<OVERFLOW>",1323711714,1290280960,85144138957,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",29639174144,111609468166,107706481448,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,85002289152,18939904,0,30.321625,0,482025614,771.693470,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4608,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.607630,3.578748,"<OVERFLOW>","<OVERFLOW>",2.766814,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.567128,10.776141,28.629989,132.861044,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",53021.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",21233664,0,0,0,1190167924,7992213,"<OVERFLOW>",23862732,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.174840,0.000000,0.000000,"<OVERFLOW>",1579806583,1531478016,101097934223,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",35182190592,132524780737,127886913196,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,195710681088,49219633152,0,0.000000,0,0.000000,"<OVERFLOW>",21233664,0,28.629989,0,583962220,787.373862,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
4864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.608656,3.390602,"<OVERFLOW>","<OVERFLOW>",2.765937,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.502395,9.764942,27.124823,132.869251,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",55965.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",23658496,0,0,0,1341851362,8517064,"<OVERFLOW>",24699506,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",28.318357,0.000000,0.000000,"<OVERFLOW>",1850953594,1801003008,118873356473,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Idle (0)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",41376491520,155821258019,150376507123,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,"<OVERFLOW>",23658500,0,27.124827,0,656665695,752.877141,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
5120,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",16.607239,3.220798,"<OVERFLOW>","<OVERFLOW>",2.767498,0.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,1.715544,9.887807,25.766382,132.857911,0.000000,0.000000,12.500000,12.500000,"<OVERFLOW>",0.000000,"<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>",58909.000000,"<OVERFLOW>",0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",32.000000,0,0,0,0,"<OVERFLOW>",26214400,0,1,0,1787262079,10059733,"<OVERFLOW>",29694243,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",29.186753,0.000000,1.000000,"<OVERFLOW>",2168608194,2100428800,138703443018,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (1)","Low (1)","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",48258252800,181812867547,175441343927,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,"<OVERFLOW>",26214400,0,25.766382,0,936377015,920.373864,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000
