256,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4599,4406,17579,17563,7028,6832,6717,6467,1204,1272,1156,1288,16384,16384,16384,16384,262144,262144,262144,262144,261068,260944,261016,260948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,262243,262164,262244,262167,16385,16384,16385,16384,5993962,0,0,1048576,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,1511424,4882646,103232,48365568,655360,32768,0,0,32768,2048,5820994,346785976,64,48234496,0,0,0,0,0,0,1048576,65536,1966080,491520,1015808,63488,0,0,2621440,524288,1064304,67721,0,0
512,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,102211,120409,25221,25583,8216,8195,8241,8224,27770,32120,34966,31213,65536,65536,65536,65536,2097152,2097152,2097152,2097152,2067720,2066504,2060216,2065948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,2097172,2097431,2098333,2097400,52495,65578,65557,65540,46709299,0,0,8388608,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,11812864,38663298,738112,378011648,5242880,262144,0,0,262144,8192,45851164,2906642138,256,377487360,0,0,0,0,0,0,8388608,262144,15728640,3932160,8126464,253952,0,0,20971520,4194304,8537643,262466,0,0
768,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1660758,1683643,53516,53455,18549,18575,18510,18566,448199,454588,455417,450928,147456,147456,147456,118016,7077888,7077888,7077888,7077888,6625108,6631436,6628208,6628432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,7078684,7078928,7080431,7079240,147536,147541,147541,147532,157941056,0,0,28311552,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,39555072,131223984,2396992,1265762304,17694720,884736,0,0,884736,18432,155360051,9894745420,576,1264582656,0,0,0,0,0,0,28311552,589824,53084160,13271040,27426816,571392,0,0,70778880,14155776,29914367,590090,0,0
1024,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4155821,4162406,92558,93732,32838,32858,32824,32799,1119883,1122383,1117509,1117869,262144,262144,262144,209664,16777216,16777216,16777216,16777216,15658468,15660424,15659452,15658288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,16779913,16781345,16779483,16782012,262174,262192,262191,262167,369916885,0,0,67108864,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,93388800,310690381,5571392,2988441600,41943040,2097152,0,0,2097152,32768,367964567,23436910134,1024,2986344448,0,0,0,0,0,0,67108864,1048576,125829120,31457280,65011712,1015808,0,0,167772160,33554432,71028984,1049173,0,0
1280,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,8019802,8061284,148404,148538,51328,51294,51271,51268,2157561,2170176,2164507,2176300,409600,409600,409600,409600,32768000,32768000,32768000,32768000,30598888,30600048,30604296,30596632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,32772725,32774060,32773057,32774152,409683,409640,409662,409631,723269456,0,0,131072000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,181964800,606266477,10752832,5822873600,81920000,4096000,0,0,4096000,51200,718333053,45856067436,1600,5819596800,0,0,0,0,0,0,131072000,1638400,245760000,61440000,126976000,1587200,0,0,327680000,65536002,138761589,1638506,0,0
1536,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,13934623,13905632,212600,212729,73819,74037,73816,73881,3749855,3746426,3748168,3743532,589824,589824,590056,589824,56623104,56623104,56623104,56623104,52890192,52897984,52894060,52881276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,56633989,56635833,56631475,56633168,471879,589902,589854,589874,1245340928,0,0,226492416,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,313933824,1046991835,18432832,10045882368,141557760,7077888,0,0,7077888,73728,1241286021,79249147894,2304,10041163776,0,0,0,0,0,0,226492416,2359296,424673280,106168320,219414528,2285568,0,0,566231040,113246208,239870104,2359525,0,0
1792,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,22065740,22170580,286671,287802,100353,100354,100354,100370,5936448,5964984,5932162,5948454,802820,802816,642304,802816,89915392,89915392,89915392,89915392,83964060,83982148,84027224,84018484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,89931969,89932593,89934441,89929437,802816,802819,802828,802829,1974999089,0,0,359661568,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,497946624,1661689563,29102912,15934291968,224788480,11239424,0,0,11239424,100352,1969864332,125874551518,3136,15927869440,0,0,0,0,0,0,359661568,3211264,674365440,168591360,348422144,3110912,0,0,899153920,179830785,380677560,3211719,0,0
2048,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,32389897,32418316,372381,372380,131073,131074,131084,131074,8840768,8853072,8871248,8885408,1048576,1048576,1048576,1048576,134217728,134217728,134217728,134217728,125346520,125270416,125287876,125402812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,134239875,134242149,134240621,134241139,1048585,1048578,1048587,1048579,2946192392,0,0,536870912,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,742653952,2480176262,43254592,23764926464,335544320,16777216,0,0,16777216,131072,2939507116,187922806374,4096,23756537856,0,0,0,0,0,0,536870912,4194304,1006632960,251658240,520093696,4063232,0,0,1342177280,268435485,568878241,4194577,0,0
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,47391278,47794125,473593,474080,166059,166141,166145,166033,12747336,12855867,12779285,12707780,1327104,1327104,1327104,1327104,191102976,191102976,191102976,191102976,178305344,178450620,178296912,178400488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,191140653,191143537,191138079,191134160,1327240,1327280,1327225,1327268,4195801064,0,0,764411904,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,1056706560,3530014110,61379392,33814609920,477757440,23887872,0,0,23887872,165888,4185503126,267582139574,5184,33803993088,0,0,0,0,0,0,764411904,5308416,1433272320,358318080,740524032,5142528,0,0,1911029760,382205963,809705034,5308926,0,0
2560,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,66058798,66205858,584856,587659,204956,204977,204957,204847,17765094,17789528,17807844,17731280,1638400,1638400,1638400,1638400,262144000,262144000,262144000,262144000,244492668,244416088,244364368,244488371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,262194224,262196616,262196535,262196687,1638533,1638458,1638479,1638454,5749725485,0,0,1048576000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,1448755200,4841311275,83968832,46360166400,655360000,32768000,0,0,32768000,204800,5741179409,367076063276,6400,46347059200,0,0,0,0,0,0,1048576000,6553600,1966080000,491520000,1015808000,6348800,0,0,2621440000,524288003,1110797421,6554673,0,0
