256,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5988,6095,5091,5105,2048,2049,2050,2048,1516,1579,1474,1484,2048,2048,2048,2048,655360,655360,655360,655360,653580,653972,653940,653936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,655380,655385,655380,655420,2050,2053,2050,2049,3525587,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,5518361,846028,194838528,0,0,0,0,1048576,2048,3397947,189134046,64,194641920,0,0,0,0,0,0,1048576,2048,0,0,0,0,0,0,0,0,1052964,2048,0,0
512,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,125096,125404,20317,20303,8193,8195,8198,6571,44624,44965,44506,35297,8192,8192,8192,8192,5242880,5242880,5242880,5242880,5199212,5197988,5198720,5198528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5244131,5242945,5243885,5242900,8193,8195,8198,8198,25773111,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,44031251,6431581,1551106048,0,0,0,0,8388608,8192,25392621,1599829272,256,1550319616,0,0,0,0,0,0,8388608,8192,0,0,0,0,0,0,0,0,8397094,8192,0,0
768,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1158825,1161171,45941,45953,18432,18434,18435,18433,443232,444428,455106,456272,18432,18432,18432,18432,17694720,17694720,17694720,17694720,17244292,17241196,17249568,17252828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,17695517,17695051,17695187,17695324,18434,18434,18438,18749,87247771,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,148610831,21609595,5226430464,0,0,0,0,28311552,18432,85447695,5421406590,576,5224660992,0,0,0,0,0,0,28311552,18432,0,0,0,0,0,0,0,0,28414934,18432,0,0
1024,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,2903088,2905091,80939,80927,32769,32770,32780,32770,1119912,1120717,1119965,1122676,32768,32768,32768,32768,41943040,41943040,41943040,41943040,40823984,40823980,40824052,40823904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41944516,41945280,41945164,33551607,32773,32770,32772,32771,204426469,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,351890701,51051819,12378439680,0,0,0,0,67108864,32768,201563266,12825628148,1024,12375293952,0,0,0,0,0,0,67108864,32768,0,0,0,0,0,0,0,0,67156309,32768,0,0
1280,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,5759504,5526963,127880,127791,51200,51202,51204,51202,2209064,2151301,2174340,2143704,51396,51200,51200,51200,81920000,81920000,81920000,81920000,79771092,79761700,79738780,79765856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,65539596,81922943,81922732,81924993,51202,51207,51209,51203,396457760,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,686931403,99635551,24164761600,0,0,0,0,131072000,51200,393264746,25091907344,1600,24159846400,0,0,0,0,0,0,131072000,51200,0,0,0,0,0,0,0,0,131231872,51200,0,0
1536,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,9679474,9674531,183804,183829,73729,73731,73730,73730,3749848,3747964,3749226,3749624,73728,73728,73928,73728,141557760,141557760,141557760,141557760,137814552,137814532,137814528,137814552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,141562256,141563488,141562024,141562844,73729,73731,73733,73733,682499558,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1186397354,171887079,41743024128,0,0,0,0,226492416,73728,679939725,43400428618,2304,41735946240,0,0,0,0,0,0,226492416,73728,0,0,0,0,0,0,0,0,226993732,73728,0,0
1792,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,15305598,15098842,250818,250825,100352,100354,100354,100354,5936868,5885909,5806642,5853496,80288,100352,100352,100352,224788480,224788480,224788480,224788480,218894792,218937868,218892908,218925700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224795321,224799220,224798772,224795933,100353,100355,100358,100354,1082504017,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,1884387824,272829891,66270855168,0,0,0,0,359661568,100352,1079266898,68895103636,3136,66261221376,0,0,0,0,0,0,359661568,100352,0,0,0,0,0,0,0,0,360364977,100352,0,0
2048,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,22777575,22777765,326146,325909,131072,131074,131076,131075,8848741,8850045,8842557,8847925,131072,131072,131072,131072,335544320,335544320,335544320,335544320,326711296,326711296,326711296,326711296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,335557703,335556624,335555239,335555703,131188,131074,131077,131075,1611723032,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,2814179057,407117071,98905882624,0,0,0,0,536870912,131072,1607980432,102642089502,4096,98893299712,0,0,0,0,0,0,536870912,131072,0,0,0,0,0,0,0,0,537349579,131072,0,0
2304,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,33111484,33238054,414673,414674,165888,165891,165894,165890,12764500,12796268,12836538,12781456,165888,165888,165888,165888,477757440,477757440,477757440,477757440,465088932,465102412,464894772,464957400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,477775135,477777284,477776432,477773092,165889,165890,132717,165890,2300412179,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,4003634159,579283350,140805734400,0,0,0,0,764411904,165888,2295726959,146636402944,5184,140789809152,0,0,0,0,0,0,764411904,165888,0,0,0,0,0,0,0,0,766782021,165888,0,0
2560,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0,0,0,0,0,0,0,0,45388992,45143497,511996,512009,204800,204802,204804,204801,17500104,17441044,17447796,17586212,204800,204800,204800,204800,655360000,655360000,655360000,655360000,637890908,637951584,637899540,637941284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,655390660,655382229,655388900,655386572,204801,204808,204810,204802,3157563671,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,5493646946,794266659,193128038400,0,0,0,0,1048576000,204800,3152248718,201477903972,6400,193108377600,0,0,0,0,0,0,1048576000,204800,0,0,0,0,0,0,0,0,1053465562,204800,0,0
