256,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,4397,4509,22522,22329,8911,8287,9106,8330,1249,1312,1312,1324,16384,16384,16384,16384,32768,32768,32768,32768,31492,31460,31464,31468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,32788,32793,32788,32793,16384,16390,16388,16384,435214,0,0,131072,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,51200,251026,4928,1638400,0,0,0,0,4096,2048,379503,19194380,64,1572864,0,0,0,0,0,0,131072,65536,0,0,126976,63488,0,0,0,0,142251,67381,0,0
512,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,60368,60507,23062,23502,9102,8890,9205,8863,15732,15613,15774,15616,52480,65536,65536,65536,131072,131072,131072,131072,115896,115864,115940,115884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,131095,131092,131189,131097,66128,65965,66139,65987,1523301,0,0,524288,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,204800,1005718,17216,6553600,0,0,0,0,16384,8192,1447186,83289090,256,6291456,0,0,0,0,0,0,524288,262144,0,0,507904,253952,0,0,0,0,579020,263092,0,0
768,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,147565,147250,55812,56425,21318,21926,21448,21592,38375,38666,38368,38483,147456,147456,147456,147456,294912,294912,294912,294912,258512,258560,258612,258640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294932,294932,235958,294935,149455,149765,149365,149686,3340649,0,0,1179648,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,460800,2259664,37696,14745600,0,0,0,0,36864,18432,3247143,184657020,576,14155776,0,0,0,0,0,0,1179648,589824,0,0,1142784,571392,0,0,0,0,1300152,591153,0,0
1024,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,259078,260226,89708,91752,35547,35837,36568,35228,67197,67159,67637,66947,209664,262144,262144,262144,524288,524288,524288,524288,458948,458936,458940,458956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,524328,524333,524313,524440,264500,264159,264018,263437,5820516,0,0,2097152,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,819200,4008731,66368,26214400,0,0,0,0,65536,32768,5738787,323658904,1024,25165824,0,0,0,0,0,0,2097152,1048576,0,0,2031616,1015808,0,0,0,0,2292641,1049235,0,0
1280,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,413539,413258,150763,150856,58108,57626,58773,58152,107335,106917,107581,107183,409600,409600,409600,409600,819200,819200,819200,819200,716956,573512,716940,716972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,819691,819376,819223,819240,415055,414571,414970,414710,9079876,0,0,3276800,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,1280000,6251324,103232,40960000,0,0,0,0,102400,51200,8964220,504246190,1600,39321600,0,0,0,0,0,0,3276800,1638400,0,0,3174400,1587200,0,0,0,0,3577516,1639533,0,0
1536,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,606242,604451,231692,231130,88824,87879,88912,89608,157895,157370,158239,158681,589824,589824,589824,589824,1179648,943744,1179648,1179648,1032248,1032256,1032272,1032268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,4,1179691,1179905,1179673,1179673,600429,601499,601322,600785,13012394,0,0,4718592,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1843200,9010192,148288,58982400,0,0,0,0,147456,73728,12917729,725310994,2304,56623104,0,0,0,0,0,0,4718592,2359296,0,0,4571136,2285568,0,0,0,0,5166038,2366118,0,0
1792,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,797905,798391,275300,274592,106697,106711,106820,106452,205358,205393,205403,205240,802816,802816,803024,802816,1605632,1605632,1605632,1605632,1404984,1404960,1404980,1404992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,1,1605652,1605901,1605671,1605721,807716,807813,808178,808166,17616560,0,0,6422528,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2508800,12230732,201536,80281600,0,0,0,0,200704,100352,17517800,978573724,3136,77070336,0,0,0,0,0,0,6422528,3211264,0,0,6221824,3110912,0,0,0,0,7007382,3213704,0,0
2048,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1037155,1038316,356001,357806,140497,140400,139412,140603,268478,268413,267657,268316,1048576,1048576,1048576,1048576,2097152,2097152,2097152,2097152,1835036,1835040,1835040,1835044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2098341,2097172,2097172,2097501,1054923,1053772,1054963,1054646,23052848,0,0,8388608,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3276800,15993302,262976,104857600,0,0,0,0,262144,131072,22919179,1285396092,4096,100663296,0,0,0,0,0,0,8388608,4194304,0,0,8126464,4063232,0,0,0,0,9162920,4197574,0,0
2304,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1353141,1353370,501014,502777,193147,192228,193524,192609,351514,350490,351424,350810,1327104,1327104,1327104,1327104,2123392,2654208,2654208,2654208,2322466,2322476,2322456,2322448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2654228,2654228,2654404,2654385,1347403,1347591,1346549,1346977,29038425,0,0,10616832,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4147200,20240780,332608,132710400,0,0,0,0,331776,165888,28958311,1625612382,5184,127401984,0,0,0,0,0,0,10616832,5308416,0,0,10285056,5142528,0,0,0,0,11579442,5312472,0,0
2560,"Tesla K20c (0)","1","7","matSum(float*, float*, float*, int)",0,0,0,0,0,0,0,0,1650816,1649441,589396,588804,226951,227149,227969,227577,426228,425846,426345,425984,1638400,1638400,1638400,1638400,3276800,3276800,3276800,3276800,2867208,2867232,2867208,2867220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,3276825,3276820,3276823,3277604,1655097,1655361,1655372,1655326,35867322,0,0,13107200,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,5120000,25006183,410432,163840000,0,0,0,0,409600,204800,35780051,2011284094,6400,157286400,0,0,0,0,0,0,13107200,6553600,0,0,12697600,6348800,0,0,0,0,14310368,6564083,0,0
