2816,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.905805,1.910708,0.998168,186.965699,65.927299,99.905805,1.910708,0.174826,0.000000,0.000000,0.000000,0.000000,0.000000,7.789011,82.401208,65.927299,226.625089,0.000000,0.000000,82.500000,100.000000,97.336153,0.000000,226.625089,0.000000,0.000003,100.000000,0.000000,2.244794,32413.000000,49.831928,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1395654656,247808,0,9,0,119920193,1238921,3489276079,991290,0.000000,0.000000,0.000000,0.000000,226.634146,65.931156,0.000000,627.000000,99.990744,358765623,349904896,1408553310,1395902464,44660948992,0,0,22330474496,0,0,0,0,0,9.329592,21.291271,25.000756,0.000000,0.000000,1.808004,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",8032200704,9436659340,8379334674,0.000000,0,0.000000,0.000000,0.000000,0.000000,22330474496,0,167557857280,0,11173167104,44668878848,11276255232,0,0.000000,0,0.000000,3489136640,991344,0,65.934748,0,31865397,2.069709,29.365155,0.000117,2.764048,0.000000,0.111200,13.093905,9.789508,0.000000
3072,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.892112,1.894232,0.996709,185.356511,59.913215,99.892112,1.894232,0.175930,0.000000,0.000000,0.000000,0.000000,0.000000,8.067599,74.821989,59.913215,224.674559,0.000000,0.000000,82.500000,100.000000,97.248572,0.000000,224.674559,0.000000,0.000000,100.000000,0.000000,2.227516,35357.000000,49.453757,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1811939328,294912,0,10,0,162657498,1473191,4530033022,1179663,0.000000,0.000000,0.000000,0.000000,224.683720,59.913977,0.000000,532.000000,99.991515,465729158,454164480,1856346158,1812234240,57982058496,0,0,28991029248,0,0,0,0,0,8.935191,21.066867,29.073024,0.000000,0.000000,1.838800,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",10427203584,12260537656,10887994094,0.000000,0,0.000000,0.000000,0.000000,0.000000,28991029248,0,"<OVERFLOW>",0,14504951808,57991495680,14627635200,0,0.000000,0,0.000000,4529848320,1179648,0,59.913215,0,38673208,1.918141,26.712776,0.000089,2.740344,0.000000,0.341423,12.031831,9.143380,0.000000
3328,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.901983,1.909341,0.998582,186.877627,55.758359,99.901983,1.909341,0.173647,0.000000,0.000000,0.000000,0.000000,0.000000,8.147382,69.695009,55.758359,226.518336,0.000000,0.000000,82.500000,100.000000,97.268575,0.000000,226.518336,0.000000,0.000000,100.000000,0.000000,2.240909,38301.000000,49.743068,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,2303721472,346112,0,5,0,207149879,1730487,5759530860,1384488,0.000000,0.000000,0.000000,0.000000,226.527271,55.759970,0.000000,211.000000,99.992167,591029646,577314816,2326479005,2304067584,73719087104,0,0,36859543552,0,0,0,0,0,9.179935,21.240474,25.405827,0.000000,0.000000,1.806122,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",13256435712,15558382439,13814407714,0.000000,0,0.000000,0.000000,0.000000,0.000000,36859543552,0,"<OVERFLOW>",0,18440847360,73730162688,18584829952,0,0.000000,0,0.000000,5759303680,1384448,0,55.758359,0,49575479,1.949846,29.213917,0.000071,2.762376,0.000000,0.121685,13.031968,9.750266,0.000000
3584,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908595,1.913935,0.998929,187.357940,51.908692,99.908595,1.913935,0.173278,0.000000,0.000000,0.000000,0.000000,0.000000,8.323316,64.887062,51.908692,227.100533,0.000000,0.000000,82.500000,100.000000,97.253785,0.000000,227.100533,0.000000,0.000000,"<OVERFLOW>",0.000000,2.245817,41245.000000,49.850781,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,2877292544,401408,0,6,0,263634502,2007077,7193530523,1605656,0.000000,0.000000,0.000000,0.000000,227.109978,51.909469,0.000000,203.000000,"<OVERFLOW>",738089902,720928768,2897844265,2877693952,92073361408,0,0,46036680704,0,0,0,0,0,9.313964,21.300912,24.308973,0.000000,0.000000,1.797653,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",16556072960,19424884294,17247056482,0.000000,0,0.000000,0.000000,0.000000,0.000000,46036680704,0,"<OVERFLOW>",0,23031185408,92086206464,23198171136,0,0.000000,0,0.000000,7193231360,1605632,0,51.908692,0,64520975,2.037019,29.891805,0.000057,2.769456,0.000000,0.080345,13.306292,9.916121,0.000000
3840,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.949522,1.916701,0.998864,187.705564,48.538004,99.949522,1.916701,0.173131,0.000000,0.000000,0.000000,0.000000,0.000000,8.554424,60.671215,48.538004,227.521896,0.000000,0.000000,82.500000,100.000000,97.194945,0.000000,227.521896,0.000000,0.000000,"<OVERFLOW>",0.000000,2.248555,44189.000000,49.910145,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,3538944000,460800,0,2,0,332645214,2303951,8847692099,1843211,0.000000,0.000000,0.000000,0.000000,227.530436,48.538294,0.000000,55.000000,"<OVERFLOW>",907856574,886579200,3560659582,3539404800,113246208000,0,0,56623104000,0,0,0,0,0,9.395185,21.327586,23.728659,0.000000,0.000000,1.791507,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",20362291200,23887629356,21208933219,0.000000,0,0.000000,0.000000,0.000000,0.000000,56623104000,0,"<OVERFLOW>",0,28326297600,113260953600,28517990400,0,0.000000,0,0.000000,8847360000,1843200,0,48.538004,0,83672199,2.151744,30.247349,0.000046,2.774682,0.000000,0.064837,13.444830,10.000770,0.000000
4096,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.908684,1.924456,0.998929,188.444864,45.683603,99.908684,1.924456,0.173769,0.000000,0.000000,0.000000,0.000000,0.000000,7.953479,56.872856,45.683603,228.418017,0.000000,0.000000,82.500000,100.000000,97.341492,0.000000,228.418017,0.000000,0.000000,"<OVERFLOW>",0.000000,2.258748,47133.000000,50.138957,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,4294967296,524288,0,2,0,373875208,2610806,10737875630,2097170,0.000000,0.000000,0.000000,0.000000,228.427747,45.683995,0.000000,45.000000,"<OVERFLOW>",1102106139,1075838976,4310180431,4295491584,137438953472,0,0,68719476736,0,0,0,0,0,9.686110,21.439654,21.536887,0.000000,0.000000,1.783153,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",24711266304,29004029617,25752881355,0.000000,0,0.000000,0.000000,0.000000,0.000000,68719476736,0,"<OVERFLOW>",0,34376515584,137455730688,34594619392,0,0.000000,0,0.000000,10737418240,2097152,0,45.683603,0,87304749,1.857241,31.558588,0.000038,2.784783,0.000000,0.021694,13.973876,10.323202,0.000000
4352,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956500,1.921752,"<OVERFLOW>",188.219486,42.944909,99.956500,1.921752,0.172959,0.000000,0.000000,0.000000,0.000000,0.000000,8.226292,53.679268,42.944909,228.144831,0.000000,0.000000,82.500000,100.000000,97.241673,0.000000,228.144831,0.000000,0.000000,"<OVERFLOW>",0.000000,2.254335,50077.000000,50.038359,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,5151653888,591872,0,5,0,464387111,2959257,12879695707,2367500,0.000000,0.000000,0.000000,0.000000,228.154768,42.945127,0.000000,95.000000,"<OVERFLOW>",1321351965,1290280960,5173188151,5152245760,164852924416,0,0,82426462208,0,0,0,0,0,9.511607,21.384265,22.539182,0.000000,0.000000,1.785911,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",29639174144,34767686613,30868848324,0.000000,0,0.000000,0.000000,0.000000,0.000000,82426462208,0,"<OVERFLOW>",0,41232171008,164871864320,41478389760,0,0.000000,0,0.000000,12879134720,2367492,0,42.944982,0,111889639,1.982046,30.996230,0.000032,2.782397,0.000000,0.033143,13.749629,10.188741,0.000000
4608,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.967869,1.918531,"<OVERFLOW>",187.942244,40.499338,99.967869,1.918531,0.172209,0.000000,0.000000,0.000000,0.000000,0.000000,8.496145,50.624127,40.499338,227.808780,0.000000,0.000000,82.500000,100.000000,97.173807,0.000000,227.808780,0.000000,0.000000,"<OVERFLOW>",0.000000,2.249459,53021.000000,49.927680,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,6115295232,663552,0,6,0,570175969,3317757,15288854630,2654222,0.000000,0.000000,0.000000,0.000000,227.817967,40.499552,0.000000,95.000000,"<OVERFLOW>",1567530166,1531478016,6145540607,6115958784,195689447424,0,0,97844723712,0,0,0,0,0,9.430565,21.320725,23.188141,0.000000,0.000000,1.782882,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",35182190592,41246983434,36619758679,0.000000,0,0.000000,0.000000,0.000000,0.000000,97844723712,0,"<OVERFLOW>",0,48943595520,"<OVERFLOW>",49219633152,0,0.000000,0,0.000000,15288238080,2654208,0,40.499338,0,137749123,2.052588,30.631312,0.000026,2.778322,0.000000,0.046429,13.599919,10.096342,0.000000
4864,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.956678,1.917286,"<OVERFLOW>",187.809862,38.340769,99.956678,1.917286,0.172085,0.000000,0.000000,0.000000,0.000000,0.000000,9.247471,47.924975,38.340769,227.648318,0.000000,0.000000,82.500000,100.000000,97.015934,0.000000,227.648318,0.000000,0.000000,"<OVERFLOW>",0.000000,2.247447,55965.000000,49.882534,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,7192182784,739328,0,4,0,730397456,3696564,17981186565,2809467,0.000000,0.000000,0.000000,0.000000,227.657555,36.423998,0.000000,54.000000,"<OVERFLOW>",1843112552,1801003008,7232817627,7192922112,230149849088,0,0,115074924544,0,0,0,0,0,9.368902,21.298566,23.585570,0.000000,0.000000,1.785435,"Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",41376491520,48496783663,43055362132,0.000000,0,0.000000,0.000000,0.000000,0.000000,115074924544,0,"<OVERFLOW>",0,57561120768,"<OVERFLOW>",57868681216,0,0.000000,0,0.000000,17980456960,2957316,0,38.340820,0,194765940,2.465907,30.400895,0.000023,2.776035,0.000000,0.057597,13.503014,10.036421,0.000000
5120,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.948014,1.912371,"<OVERFLOW>",187.355960,36.335701,99.948014,1.912371,0.172750,0.000000,0.000000,0.000000,0.000000,0.000000,9.338481,45.419516,36.335701,227.098133,0.000000,0.000000,82.500000,100.000000,96.997768,0.000000,227.098133,0.000000,0.000000,"<OVERFLOW>",0.000000,2.242956,58909.000000,49.786709,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,8388608000,819200,0,2,0,862367885,4095990,20972346989,3276820,0.000000,0.000000,0.000000,0.000000,227.107089,36.335922,0.000000,23.000000,"<OVERFLOW>",2148806145,2100428800,8455662654,8389427200,268435456000,0,0,134217728000,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",48258252800,56594881781,50249099496,0.000000,0,0.000000,0.000000,0.000000,0.000000,134217728000,0,"<OVERFLOW>",0,67135078400,"<OVERFLOW>",67475865600,0,0.000000,0,0.000000,20971520000,3276800,0,36.335701,0,232105381,2.513442,"<OVERFLOW>","<OVERFLOW>",2.769042,0.000000,"<OVERFLOW>","<OVERFLOW>",9.890139,0.000000
5376,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.966577,1.914629,"<OVERFLOW>",187.573484,34.645607,99.966577,1.914629,0.172098,0.000000,0.000000,0.000000,0.000000,0.000000,9.796677,43.294772,34.645607,227.361799,0.000000,0.000000,82.500000,100.000000,96.915402,0.000000,227.361799,0.000000,0.000000,"<OVERFLOW>",0.000000,2.244170,61853.000000,49.809215,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,9710862336,903168,0,5,0,1046066038,4514564,24278201466,3432044,0.000000,0.000000,0.000000,0.000000,227.371591,32.913381,0.000000,50.000000,"<OVERFLOW>",2488577381,2431328256,9775057077,9711765504,310747594752,0,0,155373797376,0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (1)","Low (1)","Mid (4)","High (9)","Low (1)","Idle (0)",55863650304,65477647450,58130920907,0.000000,0,0.000000,0.000000,0.000000,0.000000,155373797376,0,"<OVERFLOW>",0,77715800064,"<OVERFLOW>",78091517952,0,0.000000,0,0.000000,24277155840,3612672,0,34.645607,0,296999668,2.781478,"<OVERFLOW>","<OVERFLOW>",2.772648,0.000000,"<OVERFLOW>","<OVERFLOW>",9.965327,0.000000
5632,"Tesla K20c (0)","1","7","matMul(float*, float*, float*, int)",0.000000,0.000000,99.980764,1.916590,"<OVERFLOW>",187.772937,33.105972,99.980764,1.916590,0.172802,0.000000,0.000000,0.000000,0.000000,0.000000,9.302572,41.382339,33.105972,227.603560,0.000000,0.000000,82.500000,100.000000,97.095856,0.000000,227.603560,0.000000,0.000000,"<OVERFLOW>",0.000000,2.247528,64797.000000,49.887780,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,11165237248,991232,0,0,0,1140858957,4956145,27914211415,3964938,0.000000,0.000000,0.000000,0.000000,227.612679,33.106055,0.000000,0.000000,"<OVERFLOW>",2860309729,2795274240,11233155717,11166228480,"<OVERFLOW>",0,0,"<OVERFLOW>",0,0,0,0,0,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","<OVERFLOW>","Low (2)","Mid (6)","Idle (0)","Low (1)","Idle (0)","Mid (4)","High (9)","Low (1)","Idle (0)",64228859904,75327766926,66881868181,0.000000,0,0.000000,0.000000,0.000000,0.000000,"<OVERFLOW>",0,"<OVERFLOW>",0,89353617408,"<OVERFLOW>",89765969920,0,0.000000,0,0.000000,27913093120,3964928,0,33.105972,0,313309788,2.554730,"<OVERFLOW>","<OVERFLOW>","<OVERFLOW>",0.000000,"<OVERFLOW>","<OVERFLOW>",10.015027,0.000000
