240,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",97.719358,0.786419,1.940728,1.928307,868.000000,100.000000,96.153846,95.932294,0.000384,35.987653,1.200000,1.000000,0.000000,0.000000,7.692308,5.937500,44928,673920,0,0,345600,11115,0,5,224720,11121,0,46,35.000000,0.000000,28.196061,1.174836,36.654879,1.813653,0.000000,34.512500,100.000000,100.000000,0.000000,7.686037,28.196061,36.654879,1.813653,36.667933,1.814632,0.000000,855.489258,0.000000,0.000000,439.858547,29.323903,76.923077,64.777328,172800,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,27648000,0,13824000,0,0,1624896,1625520,"Low (1)","Low (1)","Low (2)","Low (2)",4.053376,38.043032,9.611286,0.000000,22.363222,24.148981,0.107240,0.472252,126.201923,"High (9)",13824000,0,13305600,0,691200,20102400,1958400,0,1213472,26208,26208,838944,705744,0,0.000000,0.000000,0,0.000000,1.971469,0,224640,11115,12.572700,0.000000,0.110238,1.090373
480,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.659981,0.804796,1.919827,1.919124,1696.000000,100.000000,96.153846,96.040457,0.000049,35.643924,1.200000,1.000000,0.000000,0.000000,7.692308,5.954861,359424,5391360,0,0,2764800,44590,0,5,1797200,44596,56365,47778,35.000000,0.000000,28.973403,618.099264,37.665424,956.980771,0.000000,34.746670,96.855636,73.503028,1.181341,1.001368,28.973403,37.665424,956.980771,37.667101,957.109542,0.000000,109.883789,0.000000,0.000000,451.985088,30.132339,76.923077,64.588473,1382400,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,221184000,0,110592000,0,0,12699648,12700272,"Low (1)","Low (1)","Low (2)","Low (2)",3.784915,37.934161,10.947692,0.000000,22.302645,23.455726,0.025105,0.466523,126.201923,"High (9)",110592000,0,100224000,0,5529600,160588800,13363200,0,9435296,194688,194688,6652800,5608512,0,0.000000,0.000000,0,0.000000,1.941354,0,1797120,44590,12.992466,0.000000,0.054074,1.029161
720,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.742289,0.807987,1.873641,1.866014,2524.000000,100.000000,96.153846,96.077655,0.000015,34.599579,1.200000,1.000000,0.000000,0.000000,7.692308,5.989791,1213056,18195840,0,0,9331200,100916,0,5,6065360,100922,1516205,100988,35.000000,0.000000,28.493348,405.238729,37.041353,631.096784,0.000000,34.823736,74.581586,73.822783,9.259636,631.547049,28.493348,37.041353,631.096784,37.041841,631.134305,0.000000,32.018555,0.000000,0.000000,444.496231,29.633082,76.923077,64.211820,4665600,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,746496000,0,373248000,0,0,42524352,42524976,"Low (2)","Low (1)","Low (2)","Low (2)",3.544589,35.371677,18.672950,0.000000,20.459017,20.489255,0.007353,0.425491,126.201923,"High (9)",373248000,0,331257600,0,18662400,541728000,42508800,0,31539872,640224,640224,22387104,18886608,0,0.000000,0.000000,0,0.000000,1.885317,0,6065280,100916,12.769050,0.000000,0.035014,0.994654
960,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.910308,0.809720,1.857707,1.857055,3352.000000,100.000000,96.153846,96.096475,0.000006,34.404257,1.200000,1.000000,0.000000,0.000000,7.692308,5.978566,2875392,43130880,0,0,22118400,179070,0,5,14377073,179076,5774626,151840,35.000000,0.000000,28.484197,303.831432,37.029456,472.283807,0.000000,34.868852,60.737179,74.451332,14.873190,400.466707,28.484197,37.029456,472.283807,37.029747,472.299632,0.000000,13.502930,0.000000,0.000000,444.353470,29.623565,76.923077,64.332384,11059200,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,1769472000,0,884736000,0,0,100399104,100399728,"Low (3)","Low (1)","Low (2)","Low (2)",3.518636,35.112874,19.622603,0.000000,20.126017,20.189219,0.002946,0.416212,126.201923,"High (9)",884736000,0,776908800,0,44236800,1283788800,97689600,0,74401184,1497600,1497600,52987392,44718336,0,0.000000,0.000000,0,0.000000,1.872741,0,14376960,179070,12.779102,0.000000,0.026507,0.984984
1200,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.957020,0.810457,1.852153,1.853234,4180.000000,100.000000,96.153846,96.107840,0.000003,34.315849,1.200000,1.000000,0.000000,0.000000,7.692308,5.996068,5616000,84240000,0,0,43200000,280616,0,5,28339658,280622,11240402,215546,35.000000,0.000000,28.495107,243.158243,37.043639,379.078299,0.000000,34.892984,60.894562,74.272672,14.828540,291.176593,28.495107,37.043639,379.078299,37.386184,379.086404,0.000000,6.916016,0.000000,0.000000,444.523665,29.634911,76.923077,64.144596,21600000,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,3456000000,0,1728000000,0,0,195624000,195624624,"Low (3)","Low (1)","Low (2)","Low (2)",3.512861,34.978930,19.740483,0.000000,20.226146,20.133211,0.001586,0.406115,126.201923,"High (9)",1728000000,0,1507680000,0,86400000,2507040000,187200000,0,144893216,2901600,2901600,103399200,87282000,0,0.000000,0.000000,0,0.000000,1.866596,0,28080000,280616,12.768028,0.000000,0.021290,0.979379
1440,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.968889,0.811092,1.849246,1.845664,5008.000000,100.000000,96.153846,96.115446,0.000002,34.163947,1.200000,1.000000,0.000000,0.000000,7.692308,5.969522,9704448,145566720,0,0,74649600,402298,0,5,49041332,402304,19445678,297571,35.000000,0.000000,28.350145,201.601033,36.855189,312.900048,0.000000,34.913077,60.996386,74.229551,14.770013,231.445297,28.350145,36.855189,312.900048,37.249467,312.904715,0.000000,3.981445,0.000000,0.000000,442.262267,29.484151,76.923077,64.429851,37324800,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,5971968000,0,2985984000,0,0,337499136,337499760,"Low (3)","Low (1)","Low (2)","Low (2)",3.485304,35.068946,19.686407,0.000000,20.252745,20.085593,0.000839,0.431285,126.201923,"High (9)",2985984000,0,2594073600,0,149299200,4331750400,319334400,0,249889952,4987008,4987008,178568064,150755904,0,0.000000,0.000000,0,0.000000,1.858560,0,48522240,402298,12.682982,0.000000,0.017669,0.971212
1680,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.936399,0.811402,1.833366,1.827325,5836.000000,100.000000,96.153846,96.120894,0.000001,33.816157,1.200000,1.000000,0.000000,0.000000,7.692308,6.002104,15410304,231154560,0,0,118540800,550561,0,5,78089376,550567,31051798,391048,35.000000,0.000000,28.281248,172.380938,36.765622,269.008564,0.000000,34.922915,61.045922,73.908250,14.816563,191.069221,28.281248,36.765622,269.008564,37.260842,269.011497,0.000000,2.500977,0.000000,0.000000,441.187464,29.412498,76.923077,64.080093,59270400,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,9483264000,0,4741632000,0,0,535324608,535325232,"Low (3)","Low (1)","Low (2)","Low (2)",3.463723,35.076120,19.633199,0.000000,20.357358,20.062211,0.000531,0.422597,126.201923,"High (9)",4741632000,0,4106592000,0,237081600,6878188800,502387200,0,396265376,7888608,7888608,283439520,239318352,0,0.000000,0.000000,0,0.000000,1.841302,0,77051520,550561,12.678213,0.000000,0.015134,0.969127
1920,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.975931,0.811474,1.845563,1.837482,6664.000000,100.000000,96.153846,96.124988,0.000001,33.997819,1.200000,1.000000,0.000000,0.000000,7.692308,5.952983,23003136,345047040,0,0,176947200,713215,0,5,116572892,713221,46285569,499942,35.000000,0.000000,28.363530,151.272161,36.872589,234.135361,0.000000,34.935809,61.098229,74.094768,14.838575,164.121758,28.363530,36.872589,234.135361,37.371812,234.137330,0.000000,1.680664,0.000000,0.000000,442.471071,29.498071,76.923077,64.608849,88473600,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,14155776000,0,7077888000,0,0,798400512,798401136,"Low (3)","Low (1)","Low (2)","Low (2)",3.468350,35.039137,19.766370,0.000000,20.345394,19.967656,0.000371,0.432828,126.201923,"High (9)",7077888000,0,6115737600,0,353894400,10266624000,744652800,0,590893472,11741184,11741184,422959104,357147648,0,0.000000,0.000000,0,0.000000,1.849166,0,115015680,713215,12.774187,0.000000,0.013334,0.966560
2160,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.985781,0.811611,1.828061,1.825167,7492.000000,100.000000,96.153846,96.128178,0.000001,33.765093,1.200000,1.000000,0.000000,0.000000,7.692308,5.997685,32752512,491287680,0,0,251942400,909441,0,5,165838512,909447,66003315,622556,35.000000,0.000000,28.201175,133.694459,36.661528,208.482893,0.000000,34.940231,60.993640,73.916945,14.776163,142.716543,28.201175,36.661528,208.482893,37.126271,208.484268,0.000000,1.172852,0.000000,0.000000,439.938332,29.329222,76.923077,64.127305,125971200,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,20155392000,0,10077696000,0,0,1136026944,1136027568,"Low (2)","Low (1)","Low (2)","Low (2)",3.445235,34.974895,19.770758,0.000000,20.457466,19.943036,0.000262,0.434859,126.201923,"High (9)",10077696000,0,8692012800,0,503884800,14617324800,1054425600,0,840648224,16679520,16679520,602072352,508422096,0,0.000000,0.000000,0,0.000000,1.837169,0,163762560,909441,12.665960,0.000000,0.011681,0.961808
2400,"GeForce GTX 750 (0)","1","7","matMul(float*, float*, float*, int)",99.986485,0.811759,1.828009,1.827054,8320.000000,100.000000,96.153846,96.130732,0.000000,33.796100,1.200000,1.000000,0.000000,0.000000,7.692308,5.966239,44928000,673920000,0,0,345600000,1116880,0,5,227494518,1116886,90469522,757272,35.000000,0.000000,28.252490,120.543958,36.728237,186.990466,0.000000,34.947879,60.990488,74.193915,14.791605,126.784117,28.252490,36.728237,186.990466,37.194946,186.991470,0.000000,877.000000,0.000000,0.000000,440.738847,29.382590,76.923077,64.465296,172800000,"Low (1)","Low (2)","Mid (4)","Idle (0)","Idle (0)","Low (3)",0,0,0,0,27648000000,0,13824000000,0,0,1557504000,1557504624,"Low (2)","Low (1)","Low (2)","Low (2)",3.450739,34.945988,19.965902,0.000000,20.444187,19.792955,0.000190,0.426969,126.201923,"High (9)",13824000000,0,11905920000,0,691200000,20050560000,1440000000,0,1152403616,22838400,22838400,825724800,697320000,0,0.000000,0.000000,0,0.000000,1.838406,0,224640000,1116880,12.666117,0.000000,0.010562,0.962508
