256,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,4977,4784,29612,29424,7789,7763,7779,7725,1201,1338,1148,1192,8192,8192,8192,8192,2228224,2228224,2228224,2228224,2227064,2226988,2227072,2227112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,2228247,2228249,2228244,2228555,8899,8193,8193,8196,19561399,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,11723909,1349816,194838528,0,0,0,0,1048576,2048,18301863,1054162134,256,194641920,0,0,0,0,0,0,8912896,32768,0,0,7864320,30720,0,0,0,0,8973506,32768,0,0
512,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,131001,126264,34430,34254,8734,8658,8730,8826,33381,31732,32809,33202,32768,32768,32768,32768,17825792,17825792,17825792,17825792,17793442,17794342,17793542,17794586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,5,0,17828025,17827189,17826576,17827340,33071,32992,33008,33081,148457062,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,93589776,10661198,1551106048,0,0,0,0,8388608,8192,145996397,8953866720,1024,1550319616,0,0,0,0,0,0,71303168,131072,0,0,62914560,122880,0,0,0,0,71789661,131072,0,0
768,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,2546408,2451070,88914,88226,22832,22716,23342,23472,639469,617247,637197,612247,73728,73728,73728,73728,60162048,60162048,60162048,60162048,59547049,59556762,59552709,59586171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60168951,60166707,60167449,60165859,76264,75965,76051,76172,498541043,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,316665351,35865013,5226430464,0,0,0,0,28311552,18432,493781878,30513049534,2304,5224660992,0,0,0,0,0,0,240648192,294912,0,0,212336640,276480,0,0,0,0,243354156,294912,0,0
1024,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,7799974,7616772,149685,151913,39222,39393,39628,39082,1955985,1908020,1913116,1942168,131072,131072,131072,131072,142606336,142606336,142606336,142606336,140659436,140664135,140656117,140663884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,142619260,142616784,142615665,142615844,134390,133803,134365,134080,1176054412,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,751382149,84749952,12378439680,0,0,0,0,67108864,32768,1170631967,72996705366,4096,12375293952,0,0,0,0,0,0,570425344,524288,0,0,503316480,491520,0,0,0,0,577930228,524288,0,0
1280,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,16547924,16615682,238051,235394,61217,60007,60970,61654,4142882,4168027,4169550,4181108,204800,204800,204800,204800,278528000,278528000,278528000,278528000,274349566,274368356,274393720,274390152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,278542925,278550211,278549297,278548684,210821,211107,210430,210490,2296611213,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,1468314257,165168445,24164761600,0,0,0,0,131072000,51200,2287230387,143489206352,6400,24159846400,0,0,0,0,0,0,1114112000,819200,0,0,983040000,768000,0,0,0,0,1129800472,819200,0,0
1536,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,30356850,30331010,367474,371308,95744,96518,94476,98508,7609379,7637991,7563738,7612202,295120,294912,294912,294912,481296384,481296384,481296384,481296384,473717356,473673195,473707979,473744787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,481328447,481324047,481325611,481327636,308804,310295,310907,310047,3962554752,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,2537014004,285226570,41743024128,0,0,0,0,226492416,73728,3952076617,248225786258,9216,41735946240,0,0,0,0,0,0,1925185536,1179648,0,0,1698693120,1105920,0,0,0,0,1952621578,1179648,0,0
1792,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,50516275,50304031,580088,569928,156500,153074,155619,152690,12645918,12613263,12695315,12688344,401408,401408,401408,401408,764280832,764280832,764280832,764280832,751651677,751591507,751713121,751578985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,764335384,764338196,764336531,764339052,447287,445841,448544,450515,6286958571,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,4029680895,453698412,66270855168,0,0,0,0,359661568,100352,6277661402,391314131572,12544,66261221376,0,0,0,0,0,0,3057123328,1605632,0,0,2697461760,1505280,0,0,0,0,3102194426,1605632,0,0
2048,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,86206886,84980221,966213,955375,277531,274095,275852,276858,21615297,21344512,21655134,21612170,524288,524288,524288,524288,1140850688,1140850688,1140850688,1140850688,1119702934,1119453236,1119523403,1119514452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,1140917919,1140933611,1140930877,1140928756,671577,662398,662362,655076,9388702687,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,6019888482,678032615,98905882624,0,0,0,0,536870912,131072,9378009821,580827151292,16384,98893299712,0,0,0,0,0,0,4563402752,2097152,0,0,4026531840,1966080,0,0,0,0,4636441159,2097152,0,0
2304,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,150454303,149009061,1414019,1415958,413068,413767,409524,413283,37659400,37456673,37032317,37601264,663552,663552,663552,663552,1624375296,1624375296,1624375296,1624375296,1587049081,1586833671,1587077328,1586295947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1624498275,1624498752,1624500028,1624486872,915276,925801,925003,929346,13382309746,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,8585908041,965614993,140805734400,0,0,0,0,764411904,165888,13372179621,827205981914,20736,140789809152,0,0,0,0,0,0,6497501184,2654208,0,0,5733089280,2488320,0,0,0,0,6617204586,2654208,0,0
2560,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,234339591,233293555,1851710,1865322,551740,557649,570191,564601,58721718,58544606,61010484,59595307,819200,819200,819200,819200,2228224000,2228224000,2228224000,2228224000,2171091546,2170543525,2167152874,2169147611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2228385660,2228388828,2228367560,2228370723,1212962,1197424,1205445,1198613,18378615905,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,11792757943,1324168058,193128038400,0,0,0,0,1048576000,204800,18361097769,"<OVERFLOW>",25600,193108377600,0,0,0,0,0,0,8912896000,3276800,0,0,7864320000,3072000,0,0,0,0,9091143173,3276800,0,0
