131072,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,61.699066,0.895847,0.756420,76.828141,38.414070,61.699066,0.895847,0.169228,0.000000,0.000000,0.000000,0.000000,0.000000,56.399565,46.953136,38.414070,76.828141,0.000000,0.000000,100.000000,100.000000,38.977051,0.000000,76.828141,0.000000,0.008137,100.000000,0.000000,0.988742,19.000000,23.607918,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,8192,4096,0,1,0,24055,20026,32879,16405,0.000000,0.000000,0.000000,0.000000,77.088393,38.463307,0.000000,2.400879,94.736842,8192,8192,15062,12288,131072,131072,0,0,0,0,0,0,0,1.732242,21.801507,57.619016,0.000000,0.000000,2.303323,"Low (1)","Low (3)","Idle (0)","Mid (6)","Low (1)","Low (2)","Mid (4)","Low (1)","Idle (0)",77824,91162,87066,0.000000,0,0.000000,0.000000,0.000000,0.000000,131072,0,1048576,0,131072,393216,655360,0,0.000000,0,0.000000,32768,16388,0,38.423449,0,7065,16.564661,5.963494,5.756073,0.228416,0.000000,0.000000,4.824346,2.888764,0.000000
262144,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,79.394051,0.756612,0.815124,75.166449,37.583224,79.394051,0.756612,0.189986,0.000000,0.000000,0.000000,0.000000,0.000000,87.881525,45.220758,37.583224,75.166449,0.000000,0.000000,100.000000,100.000000,0.146484,0.000000,75.166449,0.000000,0.158440,100.000000,0.000000,0.873572,19.000000,20.871928,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,16384,8192,0,5,0,76622,39427,65648,32776,0.000000,0.000000,0.000000,0.000000,75.294907,37.592400,0.000000,5.872378,94.736842,16384,16384,31203,24576,262144,262144,0,0,0,0,0,0,0,1.349346,16.469871,71.197546,0.000000,0.000000,1.700881,"Low (1)","Low (3)","Idle (0)","High (7)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",155648,185219,177027,0.000000,0,0.000000,0.000000,0.000000,0.000000,262144,0,2097152,0,262144,786432,1310720,0,0.000000,0,0.000000,65536,32924,0,37.762148,0,17604,20.190890,3.735807,2.538153,0.256010,0.000000,0.007828,3.000567,2.225352,0.000000
524288,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,87.682489,0.761055,0.820964,80.340799,40.170400,87.682489,0.761055,0.183073,0.000000,0.000000,0.000000,0.000000,0.000000,93.829413,47.441232,40.170400,80.340799,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,80.340799,0.000000,0.000000,100.000000,0.000000,0.912472,19.000000,21.797081,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,32768,16384,0,10,0,153078,77398,131272,65553,0.000000,0.000000,0.000000,0.000000,80.463390,40.180820,0.000000,6.276625,94.736842,32768,32768,62628,49152,524288,524288,0,0,0,0,0,0,0,1.293639,16.300066,73.324761,0.000000,0.000000,1.585649,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",311296,368331,351947,0.000000,0,0.000000,0.000000,0.000000,0.000000,524288,0,4194304,0,524288,1572864,2621440,0,0.000000,0,0.000000,131072,65536,0,40.170400,0,33841,20.742897,3.706579,1.237802,0.296574,0.000000,0.005064,2.546441,2.117566,0.000000
1048576,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,91.274158,0.776808,0.818217,85.170286,42.585143,91.274158,0.776808,0.180831,0.000000,0.000000,0.000000,0.000000,0.000000,99.477532,50.347302,42.585143,85.170286,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,85.170286,0.000000,0.000000,100.000000,0.000000,0.921644,19.000000,22.013398,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,65536,32768,0,4,0,306180,154963,262272,131087,0.000000,0.000000,0.000000,0.000000,85.211873,42.590017,0.000000,1.330785,94.736842,65536,65536,124980,98304,1048576,1048576,0,0,0,0,0,0,0,1.308379,16.642911,74.006302,0.000000,0.000000,1.689791,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",622592,735176,702408,0.000000,0,0.000000,0.000000,0.000000,0.000000,1048576,0,8388608,0,1048576,3145728,5242880,0,0.000000,0,0.000000,262144,131072,0,42.585143,0,67906,22.062582,3.301583,0.673723,0.312679,0.000000,0.008773,2.368538,2.025387,0.000000
2097152,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,94.256396,0.777305,0.828779,86.934508,43.467254,94.256396,0.777305,0.178081,0.000000,0.000000,0.000000,0.000000,0.000000,101.513907,51.469292,43.467254,86.934508,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,86.934508,0.000000,0.000000,100.000000,0.000000,0.911788,19.000000,21.775357,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,131072,65536,0,9,0,612214,310403,524399,262155,0.000000,0.000000,0.000000,0.000000,86.952914,43.469078,0.000000,1.528145,94.736842,131072,131072,249322,196608,2097152,2097152,0,0,0,0,0,0,0,1.273878,16.132042,74.708713,0.000000,0.000000,1.700513,"Low (1)","Low (3)","Idle (0)","High (8)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",1245184,1466927,1401391,0.000000,0,0.000000,0.000000,0.000000,0.000000,2097152,0,16777216,0,2097152,6291456,10485760,0,0.000000,0,0.000000,524288,262144,0,43.467254,0,135946,22.541807,3.330190,0.321179,0.320268,0.000000,0.010776,2.522708,2.113953,0.000000
4194304,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,98.503923,0.776661,0.818399,88.626083,44.313042,98.503923,0.776661,0.174650,0.000000,0.000000,0.000000,0.000000,0.000000,103.494154,52.389559,44.313042,88.626083,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,88.626083,0.000000,0.003815,100.000000,0.000000,0.911776,19.000000,21.772543,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,262144,131072,0,1,0,1224487,619845,1048744,524303,0.000000,0.000000,0.000000,0.000000,88.640282,44.314309,0.000000,88.625977,94.736842,262144,262144,495774,393216,4194304,4194304,0,0,0,0,0,0,0,1.430217,16.391454,74.410006,0.000000,0.000000,1.603923,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",2490368,2923830,2792758,0.000000,0,0.000000,0.000000,0.000000,0.000000,4194304,0,33554432,0,4194304,12582912,20971520,0,0.000000,0,0.000000,1048576,524348,0,44.318113,0,271243,22.925572,3.452899,0.134642,0.335520,0.000000,0.011399,2.565460,2.114507,0.000000
8388608,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.230849,0.782468,0.828616,89.394009,44.697004,99.230849,0.782468,0.178627,0.000000,0.000000,0.000000,0.000000,0.000000,104.393211,52.881270,44.697004,89.394009,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,89.394009,0.000000,0.000000,100.000000,0.000000,0.923851,19.000000,22.064962,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,524288,262144,0,4,0,2449028,1240576,2097392,1048596,0.000000,0.000000,0.000000,0.000000,89.404239,44.697857,0.000000,178.787109,94.736842,524288,524288,1000133,786432,8388608,8388608,0,0,0,0,0,0,0,1.363776,16.400585,75.079002,0.000000,0.000000,1.635177,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",4980736,5870781,5608637,0.000000,0,0.000000,0.000000,0.000000,0.000000,8388608,0,67108864,0,8388608,25165824,41943040,0,0.000000,0,0.000000,2097152,1048576,0,44.697004,0,543661,23.174303,3.116125,0.068159,0.341123,0.000000,0.014244,2.322932,2.022775,0.000000
12582912,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.257392,0.778814,0.829555,89.130373,44.565186,99.257392,0.778814,0.175890,0.000000,0.000000,0.000000,0.000000,0.000000,104.100980,52.723729,44.565186,89.130373,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,89.130373,0.000000,0.000000,100.000000,0.000000,0.917617,19.000000,21.913473,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,786432,393216,0,5,0,3674094,1860808,2988893,1572889,0.000000,0.000000,0.000000,0.000000,84.686644,44.565895,0.000000,148.549805,94.736842,786432,786432,1492664,1179648,12582912,12582912,0,0,0,0,0,0,0,1.267161,16.190619,75.038263,0.000000,0.000000,1.633265,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",7471104,8783882,8390666,0.000000,0,0.000000,0.000000,0.000000,0.000000,12582912,0,100663296,0,12582912,37748736,62914560,0,0.000000,0,0.000000,3145728,1572864,0,44.565186,0,815974,23.119630,3.373944,0.065725,0.339772,0.000000,0.013287,2.417737,2.069790,0.000000
16777216,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.608462,0.787226,0.818822,90.101779,45.050889,99.608462,0.787226,0.177092,0.000000,0.000000,0.000000,0.000000,0.000000,105.104421,53.159419,45.050889,90.101779,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,90.101779,0.000000,0.000000,100.000000,0.000000,0.925913,19.000000,22.112905,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1048576,524288,0,5,0,4892688,2474610,4194384,2097173,0.000000,0.000000,0.000000,0.000000,90.103498,45.051341,0.000000,112.626953,94.736842,1048576,1048576,1993695,1572864,16777216,16777216,0,0,0,0,0,0,0,1.311858,16.580855,74.852437,0.000000,0.000000,1.673096,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",9961472,11726651,11202363,0.000000,0,0.000000,0.000000,0.000000,0.000000,16777216,0,134217728,0,16777216,50331648,83886080,0,0.000000,0,0.000000,4194304,2097152,0,45.050889,0,1390321,29.866790,3.123602,0.035356,0.343622,0.000000,0.007509,2.415287,2.059491,0.000000
20971520,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.673984,0.791190,0.839358,90.660648,45.330324,99.673984,0.791190,0.178950,0.000000,0.000000,0.000000,0.000000,0.000000,105.755637,53.394931,45.330324,90.660648,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,90.660648,0.000000,0.000000,100.000000,0.000000,0.933075,19.000000,22.285815,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1310720,655360,0,1,0,6115819,3087814,5243252,2621447,0.000000,0.000000,0.000000,0.000000,90.667080,45.330445,0.000000,18.131836,94.736842,1310720,1310720,2506835,1966080,20971520,20971520,0,0,0,0,0,0,0,1.330085,16.342462,75.370394,0.000000,0.000000,1.762578,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",12451840,14680099,14024739,0.000000,0,0.000000,0.000000,0.000000,0.000000,20971520,0,167772160,0,20971520,62914560,104857600,0,0.000000,0,0.000000,5242880,2621440,0,45.330324,0,1339059,23.155204,2.878776,0.032022,0.345886,0.000000,0.030134,2.253549,2.012684,0.000000
25165824,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.743364,0.781694,0.819984,89.869567,44.934783,99.743364,0.781694,0.175918,0.000000,0.000000,0.000000,0.000000,0.000000,104.919993,53.042199,44.934783,89.869567,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,89.869567,0.000000,0.000000,100.000000,0.000000,0.921188,19.000000,21.999003,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1572864,786432,0,0,0,7345084,3713300,6291701,3145746,0.000000,0.000000,0.000000,0.000000,89.873067,44.935041,0.000000,0.000000,94.736842,1572864,1572864,2989842,2359296,25165824,25165824,0,0,0,0,0,0,0,1.318400,16.472840,74.866250,0.000000,0.000000,1.632540,"Low (1)","Mid (4)","Idle (0)","High (9)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",14942208,17571888,16785456,0.000000,0,0.000000,0.000000,0.000000,0.000000,25165824,0,201326592,0,25165824,75497472,125829120,0,0.000000,0,0.000000,6291456,3145728,0,44.934783,0,1620100,23.142129,3.218804,0.024059,0.342684,0.000000,0.010714,2.456394,2.076064,0.000000
29360128,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.777680,0.782032,0.827361,89.922180,44.961090,99.777680,0.782032,0.178826,0.000000,0.000000,0.000000,0.000000,0.000000,105.028023,53.110871,44.961090,89.922180,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,89.922180,0.000000,0.000000,100.000000,0.000000,0.923338,19.000000,22.052838,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,1835008,917504,0,12,0,8573069,4335254,6974519,3670032,0.000000,0.000000,0.000000,0.000000,85.444308,44.961286,0.000000,154.151367,94.736842,1835008,1835008,3503503,2752512,29360128,29360128,0,0,0,0,0,0,0,1.294941,16.374112,75.121030,0.000000,0.000000,1.664221,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",17432576,20549930,19632426,0.000000,0,0.000000,0.000000,0.000000,0.000000,29360128,0,234881024,0,29360128,88080384,146800640,0,0.000000,0,0.000000,7340032,3670016,0,44.961090,0,1897775,23.249499,3.148436,0.018984,0.342776,0.000000,0.012580,2.365696,2.044931,0.000000
33554432,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.723487,0.778635,0.830025,89.613443,44.806722,99.723487,0.778635,0.175078,0.000000,0.000000,0.000000,0.000000,0.000000,104.667742,53.037496,44.806722,89.613443,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,85.132840,0.000000,"<INVALID>",100.000000,0.000000,0.918009,19.000000,21.922361,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,2097152,1048576,0,6,0,9797823,4964777,8389268,4194322,0.000000,0.000000,0.000000,0.000000,89.620494,44.806914,0.000000,67.209961,94.736842,2097152,2097152,4014238,3145728,33554432,33554432,0,0,0,0,0,0,0,1.295426,16.216282,75.180413,0.000000,0.000000,1.581829,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",19922944,23411008,22362432,0.000000,0,0.000000,0.000000,0.000000,0.000000,33554432,0,268435456,0,33554432,100663296,167772160,0,0.000000,0,0.000000,7969184,4194304,0,44.806722,0,2179005,23.277776,3.243521,0.017423,0.341677,0.000000,0.014010,2.451096,2.085231,0.000000
37748736,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.826660,0.783293,0.822399,89.983904,44.991952,99.826660,0.783293,0.176757,0.000000,0.000000,0.000000,0.000000,0.000000,105.035933,53.172938,44.991952,89.983904,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,89.983904,0.000000,0.000000,100.000000,0.000000,0.923728,19.000000,22.060215,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,2359296,1179648,0,0,0,11015786,5576584,9437491,4718617,0.000000,0.000000,0.000000,0.000000,89.986831,44.992190,0.000000,0.000000,94.736842,2359296,2359296,4489516,3538944,37748736,37748736,0,0,0,0,0,0,0,1.302802,16.505425,74.801205,0.000000,0.000000,1.658827,"Low (1)","Mid (4)","Idle (0)","High (9)","Idle (0)","Low (2)","Low (3)","Low (1)","Idle (0)",22413312,26375029,25195381,0.000000,0,0.000000,0.000000,0.000000,0.000000,37748736,0,301989888,0,37748736,113246208,188743680,0,0.000000,0,0.000000,9437184,4718592,0,44.991952,0,2436198,23.229239,3.273323,0.015456,0.343728,0.000000,0.008328,2.434634,2.069753,0.000000
41943040,"Tesla K20c (0)","2","14","vectorAdd(float const *, float const *, float*, int)",0.000000,0.000000,99.839057,0.790779,0.830419,90.915333,45.457666,99.839057,0.790779,0.179796,0.000000,0.000000,0.000000,0.000000,0.000000,106.066825,53.548328,45.457666,90.915333,0.000000,0.000000,100.000000,100.000000,0.000000,0.000000,90.915333,0.000000,0.000000,100.000000,0.000000,0.933803,19.000000,22.303641,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0,0,0,0,2621440,1310720,0,14,0,12233264,6176020,10486964,5242893,0.000000,0.000000,0.000000,0.000000,90.925772,45.457779,0.000000,127.281250,94.736842,2621440,2621440,5023879,3932160,41943040,41943040,0,0,0,0,0,0,0,1.379511,16.469719,75.184640,0.000000,0.000000,1.813562,"Low (1)","Mid (4)","Idle (0)","High (9)","Low (1)","Low (2)","Low (3)","Low (1)","Idle (0)",24903680,29381264,28070544,0.000000,0,0.000000,0.000000,0.000000,0.000000,41943040,0,335544320,0,41943040,125829120,209715200,0,0.000000,0,0.000000,10485760,5242880,0,45.457666,0,2680244,23.238685,2.838813,0.017959,0.346589,0.000000,0.028432,2.267364,2.012951,0.000000
