256,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,6022,5983,6104,6107,2049,2048,2048,2048,1505,1510,1520,1516,2048,2048,2048,2048,524288,524288,524288,524288,522808,522788,522824,522832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,524313,524308,524308,419903,2049,2922,2052,2055,4207255,0,0,33554432,0,0,0,0,65536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2048,65536,6088704,5168370,1377467,194838528,0,0,0,0,1048576,2048,3950594,216751058,256,194641920,0,0,0,0,0,0,1572864,4096,0,0,524288,2048,0,0,0,0,1980887,4096,0,0
512,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,86095,97924,24408,24400,8192,8193,8198,8193,26040,30303,30174,28581,8192,8192,8192,6560,4194304,4194304,4194304,4194304,4168884,4166472,4165624,4168040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4194735,4194388,4194329,4194355,8193,8194,8203,8198,30807608,0,0,268435456,0,0,0,0,262144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8192,262144,48472064,41934649,10689615,1551106048,0,0,0,0,8388608,8192,30227107,1882324614,1024,1550319616,0,0,0,0,0,0,12582912,16384,0,0,4194304,8192,0,0,0,0,16758073,16384,0,0
768,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,1364399,1396443,55017,55065,18432,18434,18435,18433,447408,458295,457774,450460,18432,18432,18432,18432,14155776,14155776,14155776,14155776,13714190,13708934,13704956,13709068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,14156572,14156848,14156108,14156389,18433,18433,18436,18433,102949548,0,0,905969664,0,0,0,0,589824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18432,589824,163325952,141112444,35881471,5226430464,0,0,0,0,28311552,18432,101592855,6386210912,2304,5224660992,0,0,0,0,0,0,42467328,36864,0,0,14155776,18432,0,0,0,0,56682721,36864,0,0
1024,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,5303855,5147114,95956,96225,32768,32769,32768,32769,1756458,1702901,1625356,1699012,32768,32768,32768,32768,33554432,33554432,33554432,33554432,31888058,31903148,31890272,31832700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,33556049,33556748,33556728,33556668,32768,26216,32772,32769,241551008,0,0,2147483648,0,0,0,0,1048576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32768,1048576,386826240,333484702,84735671,12378439680,0,0,0,0,67108864,32768,240291296,15251133718,4096,12375293952,0,0,0,0,0,0,100663296,65536,0,0,33554432,32768,0,0,0,0,134740417,65536,0,0
1280,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,10873733,10215755,151921,151751,51200,51201,51202,51202,3587410,3369480,3464284,3350235,51200,51200,51200,51200,65536000,65536000,65536000,65536000,62097442,62136634,62093922,62192766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65539887,65539281,65538713,65540081,51200,51201,51205,51203,470632802,0,0,4194304000,0,0,0,0,1638400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51200,1638400,755148800,651612248,165343414,24164761600,0,0,0,0,131072000,51200,469354072,29851196300,6400,24159846400,0,0,0,0,0,0,196608000,102400,0,0,65536000,51200,0,0,0,0,263432508,102400,0,0
1536,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,21610351,21632915,219745,219726,73729,73729,73734,73729,7171174,7178186,7161157,7169268,73728,58976,73728,73728,113246208,113246208,113246208,113246208,106085484,106080124,106084782,106085582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,113253184,113252276,113250508,113252676,73968,73730,73733,73735,810484127,0,0,7247757312,0,0,0,0,2359296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73728,2359296,1304469504,1122153664,285352924,41743024128,0,0,0,0,226492416,73728,810021933,51604001946,9216,41735946240,0,0,0,0,0,0,339738624,147456,0,0,113246208,73728,0,0,0,0,455285348,147456,0,0
1792,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,35010117,35299266,297638,296447,100352,100354,100358,100517,11570387,11643152,11573540,11595955,100352,100352,100352,100352,179830784,179830784,179830784,179830784,168218988,168240480,168212580,168213300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,1,179838664,179839083,179843417,179840856,100352,100358,100357,100354,1289558777,0,0,11509170176,0,0,0,0,3211264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100352,3211264,2070964224,1782679664,452816824,66270855168,0,0,0,0,359661568,100352,1286605974,82162051158,12544,66261221376,0,0,0,0,0,0,539492352,200704,0,0,179830784,100352,0,0,0,0,724360279,200704,0,0
2048,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,51303825,51349706,385014,384868,131072,131073,131084,131073,17034318,17045140,17002484,17011736,131072,131072,131072,131072,268435456,268435456,268435456,268435456,251437638,251449378,251438166,251432256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,268451891,268451761,268451144,268453672,104871,131075,131074,131078,1922429210,0,0,17179869184,0,0,0,0,4194304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131072,4194304,3090808832,2660614354,675769663,98905882624,0,0,0,0,536870912,131072,1920672488,122571248208,16384,98893299712,0,0,0,0,0,0,805306368,262144,0,0,268435456,131072,0,0,0,0,1080862078,262144,0,0
2304,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,73299833,73260008,484190,484524,165888,165891,165900,165890,24315522,24305139,24309429,24304452,165888,165888,165888,165992,382205952,382205952,382205952,382205952,357923778,357923890,357921388,357924720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,382233376,382230492,382227884,305786667,165892,165893,165893,165890,2742224095,0,0,24461180928,0,0,0,0,5308416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165888,5308416,4400179200,3790316415,961777334,140805734400,0,0,0,0,764411904,165888,2734762006,174854632744,20736,140789809152,0,0,0,0,0,0,1146617856,331776,0,0,382205952,165888,0,0,0,0,1540787188,331776,0,0
2560,"Tesla K20c (0)","2","14","matMul(float*, float*, float*, int, int)",0,0,0,0,0,0,0,0,100874756,100769517,613257,613234,204800,204801,204804,204801,33428833,33404667,33371641,33344626,163840,204892,204800,204800,524288000,524288000,524288000,524288000,490960842,490873440,490867814,490980632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,524323843,524321593,524319699,524320836,204800,204802,204807,204804,3752854264,0,0,33554432000,0,0,0,0,6553600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204800,6553600,6035251200,5196055102,1319288687,193128038400,0,0,0,0,1048576000,204800,3750900367,239575998372,25600,193108377600,0,0,0,0,0,0,1572864000,409600,0,0,524288000,204800,0,0,0,0,2111786176,409600,0,0
